"NOMBRE_ERROR"|"DEPARTAMENTO"|"MUNICIPIO"|"A01"|"IdIntegrante"|"TIPO"|"CAPITULO"|"FECHA_ARCHIVO"|"FECHA_VALIDACION"
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20010592|2043480|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20010592|2043483|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045416|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045418|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045419|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20013777|2055796|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049248|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045420|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANZÁ"|20010018|2041211|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049242|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049243|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049246|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059811|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059816|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049245|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062899|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARGELIA"|20010983|2044971|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045414|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ANORÍ"|20011118|2045417|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20008091|2033338|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20016044|2064899|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20013777|2055797|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062901|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARMENIA"|20013092|2053199|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"AMAGÁ"|20012089|2049244|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067379|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058696|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058700|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20013777|2055795|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067381|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067382|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016741|2067650|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058695|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058697|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058698|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"SANTA FÉ DE ANTIOQUIA"|20013777|2055794|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062903|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059812|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059814|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ITUANGO"|20017740|2071670|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20016044|2064897|"Flujo"|"C"|2021-09-30|2021-10-07
