"NOMBRE_ERROR"|"DEPARTAMENTO"|"MUNICIPIO"|"A01"|"IdIntegrante"|"TIPO"|"CAPITULO"|"FECHA_ARCHIVO"|"FECHA_VALIDACION"
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"PASTO"|20779251|4829410|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"RIOHACHA"|20640669|4357068|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"RIOHACHA"|20640669|4357069|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"MAICAO"|20684553|4507815|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"ARATOCA"|20749859|4731574|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"ARATOCA"|20749859|4731576|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"PASTO"|20641077|4358588|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"PASTO"|20641077|4358590|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"PUERRES"|20779947|4831769|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TEORAMA"|20750943|4735077|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TEORAMA"|20750943|4735078|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TEORAMA"|20750943|4735080|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL RETÉN"|20641829|4361255|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL RETÉN"|20641829|4361258|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"ARMENIA"|20735998|4683383|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"LA UNIÓN"|20641937|4361581|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"TENERIFE"|20736237|4684280|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ANCUYÁ"|20642177|4362388|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"LA TEBAIDA"|20751959|4738373|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"LA TEBAIDA"|20751968|4738403|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"LA FLORIDA"|20686759|4515199|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"SANTA MARTA"|20642602|4363919|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"VILLAVICENCIO"|20736845|4686517|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"TENERIFE"|20736237|4684281|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"TENERIFE"|20736237|4684282|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"BARRANCAS"|20643034|4365394|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"BARRANCAS"|20643034|4365395|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"SITIONUEVO"|20687360|4517260|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"MARSELLA"|20753055|4741924|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"ÁBREGO"|20782292|4839534|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PUEBLO RICO"|20753127|4742174|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"VILLAVICENCIO"|20736845|4686518|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"VILLAVICENCIO"|20736845|4686519|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"SALAZAR"|20737824|4689839|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"TONA"|20806239|4922023|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"IPIALES"|20738210|4691370|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"SALAZAR"|20737824|4689843|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"MONTENEGRO"|20754370|4745993|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"IPIALES"|20738210|4691369|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"COROZAL"|20807305|4925246|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"MAICAO"|20645023|4372345|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"MAICAO"|20645023|4372348|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"YACUANQUER"|20808055|4927735|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PEREIRA"|20755962|4751085|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PEREIRA"|20755962|4751086|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PEREIRA"|20755962|4751087|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"CONTADERO"|20645742|4374941|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ARBOLEDA"|20740011|4697476|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"MAICAO"|20646549|4377723|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"PEDRAZA"|20646761|4378606|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"HUILA"|"ALGECIRAS"|20646947|4379323|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"HUILA"|"ALGECIRAS"|20646947|4379326|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20809669|4933032|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20809669|4933036|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"ARACATACA"|20647336|4380551|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"CÚCUTA"|20787134|4855964|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TANGUA"|20758964|4760946|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"LA UNIÓN"|20693179|4537095|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TANGUA"|20759016|4761129|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TANGUA"|20759016|4761131|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"IPIALES"|20759041|4761218|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20811598|4939628|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20811598|4939630|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"EL ZULIA"|20743381|4709329|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"PUPIALES"|20788466|4860231|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"EL ZULIA"|20743381|4709330|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL BANCO"|20695105|4543803|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"GRANADA"|20695546|4545277|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL RETÉN"|20651138|4393702|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL RETÉN"|20651138|4393705|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"GUACA"|20814400|4948964|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"HUILA"|"NEIVA"|20651315|4394410|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"BUESACO"|20651705|4395910|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"PUERTO WILCHES"|20815025|4951170|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"FUNDACIÓN"|20652241|4397738|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"HACARÍ"|20815613|4953209|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"LA GUAJIRA"|"MANAURE"|20652708|4399417|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN LORENZO"|20792836|4875488|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN LORENZO"|20792836|4875489|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20698731|4555913|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"GUAITARILLA"|20764194|4778556|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"BUESACO"|20793168|4876631|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"BUESACO"|20793228|4876798|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"PUERTO WILCHES"|20816479|4956240|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"CIÉNAGA"|20653350|4401969|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"CONVENCIÓN"|20748706|4727414|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"CÓRDOBA"|20653724|4403151|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"CUASPÚD"|20653743|4403214|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"LANDÁZURI"|20816976|4958030|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"OCAÑA"|20747919|4724542|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"OCAÑA"|20747919|4724543|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20765562|4783140|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"LA UNIÓN"|20794611|4881673|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"FLORIDABLANCA"|20794777|4882204|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"FLORIDABLANCA"|20794777|4882206|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"CÚCUTA"|20818731|4964239|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TÚQUERRES"|20701371|4565087|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"SABANAS DE SAN ÁNGEL"|20701769|4566346|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20767418|4789232|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20767418|4789233|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20767418|4789237|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"REMOLINO"|20701863|4566714|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"BELÉN"|20656065|4411132|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"BELÉN"|20656065|4411134|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"LA TEBAIDA"|20751959|4738374|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"BARRANCABERMEJA"|20750505|4733782|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SANTACRUZ"|20702788|4569970|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TEORAMA"|20750943|4735075|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TIBÚ"|20752472|4740024|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"EL ROBLE"|20820499|4970631|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PEREIRA"|20751158|4735862|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"URIBE"|20703125|4571206|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"MOLAGAVITA"|20797647|4891999|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"CÚCUTA"|20769233|4795155|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20751559|4737135|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"CHACHAGÜÍ"|20657610|4416718|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"CHACHAGÜÍ"|20657632|4416802|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"LA TEBAIDA"|20751959|4738372|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TIBÚ"|20753819|4744235|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TIBÚ"|20753819|4744236|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"PUEBLO RICO"|20753127|4742173|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL CHARCO"|20754826|4747379|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL CHARCO"|20754826|4747381|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"EL ZULIA"|20706387|4582478|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"CÚCUTA"|20824613|4985018|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20801094|4903858|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20801094|4903859|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"RISARALDA"|"MARSELLA"|20824679|4985205|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20801176|4904177|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TÚQUERRES"|20756404|4752467|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SAMPUÉS"|20824851|4985843|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SAMPUÉS"|20824851|4985846|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20801715|4906092|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"QUIMBAYA"|20755637|4750103|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN LORENZO"|20707717|4587028|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"LOS PATIOS"|20825937|4989656|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TIBÚ"|20757793|4756804|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20708456|4589251|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20708456|4589253|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20708456|4589254|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"LOS ANDES"|20774669|4813901|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ROBERTO PAYÁN"|20662455|4433087|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"TIBÚ"|20757793|4756805|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ALBÁN"|20662912|4434529|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"LOS PATIOS"|20827407|4994772|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"OCAÑA"|20775364|4816368|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"PLATO"|20663460|4436593|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"PLATO"|20663460|4436595|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20828132|4997331|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20828132|4997337|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"EL ZULIA"|20758709|4760134|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TANGUA"|20759008|4761101|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"TANGUA"|20759016|4761132|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"IPIALES"|20759041|4761219|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"IPIALES"|20759041|4761222|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAMANIEGO"|20664794|4441193|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"PALMITO"|20829650|5002921|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SANTANDER"|"TONA"|20806239|4922021|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL TABLÓN DE GÓMEZ"|20762187|4771930|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL TABLÓN DE GÓMEZ"|20762187|4771933|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SANDONÁ"|20807025|4924391|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"FUNES"|20761503|4769565|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"PAMPLONA"|20761934|4771051|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL TABLÓN DE GÓMEZ"|20762187|4771932|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"EL PIÑÓN"|20714335|4609344|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ILES"|20780049|4832074|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"ILES"|20780049|4832076|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NORTE DE SANTANDER"|"VILLA DEL ROSARIO"|20833400|5016463|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"PUERTO RICO"|20715196|4612531|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"GRANADA"|20781472|4836569|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"GRANADA"|20781472|4836572|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SAN BENITO ABAD"|20834258|5019651|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"EL TAMBO"|20766208|4785414|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"SUCRE"|"SINCELEJO"|20811598|4939631|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"SAN MARTÍN"|20670342|4460835|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"META"|"SAN MARTÍN"|20670342|4460842|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"QUINDIO"|"CIRCASIA"|20835505|5024174|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"NARIÑO"|"SAN ANDRÉS DE TUMACO"|20767666|4790099|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"SAN SEBASTIÁN DE BUENAVISTA"|20671343|4464133|"Valor admisible"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"MAGDALENA"|"SAN SEBASTIÁN DE BUENAVISTA"|20671343|4464134|"Valor admisible"|"C"|2021-09-30|2021-10-07
